Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C340,ABCA7 APBB3 IDUA LIME1 RASSF7 FAM160B2 ABCA2 RABEP2,C340,,,,1,1,1,0.125,0.125,0.0,0.75
C328,HLA-DQA1 THEMIS2 PABPC1P1 SMCO4 CHI3L1 GIMAP8 CPVL GPNMB NPL SRGN HPS1 CD163 TLR2 CTSW SLC20A2 RGL1 PLTP SLC7A7 FAM49A COTL1 HAVCR2 RIN2 CTSL HPSE PLEKHO2 MS4A6A ADAP2 IGSF6 FCER1G CD68 DYSF SECTM1 CLEC10A PILRA CD300C SLCO2B1 TNFSF13 CYBB PECAM1 TADA2A TREM2 CHIT1 TMEM176A CD14 FCGRT HLA-DMB PLBD1 LGMN RAB31 AIF1 C1QB TFEC APOC1 AOAH MPO SLC1A3 MS4A4A MKNK1 MAFB ACP5 LYZ PLA2G7,Neutrophil degranulation,1.8448547078689846e-07,0.029411764705882353,14.0,0,2,2,0.0,0.03225806451612903,0.0,0.967741935483871
C329,ADD3 ATP10A MEGF9 FAM8A1 ATP2B1 SNX2 VPS41 CCPG1 SNX7 FNDC3A SKAP2 BORCS7 SLC11A2 SNX3 C15orf65 OSBPL9 SLC35A1 KIRREL2 RAB7A ATP8A1 PARP4 IGF2R CD302 PICALM ADGRL2 ATP6V1C1 ATP8B1 ATP13A2 NUMB VPS13A GPR137B SH3BGRL SERINC3 ATP8A2 MYZAP TMEM30A TERF1 ATP8B4 NOTCH2 ZNF224 SNX10 SYPL1 MANBA SNX1 ATP10D ANAPC13 PSEN1 CLIP1 RSRP1 ACADM SCARB2 IFNGR1 ATP7A AL691442.1 STAMBPL1 ATP8B3,Ion transport by P-type ATPases,4.228214400244753e-13,0.18181818181818182,10.0,2,3,3,0.03571428571428571,0.05357142857142857,0.0,0.9107142857142857
C367,NOTCH2 ADGRL2 SLC24A4 SLC8B1,C367,,,,0,1,1,0.0,0.25,0.0,0.75
C330,HLA-DQA1 PABPC1P1 SMCO4 CPVL GIMAP8 NPL SRGN HPS1 CD163 CTSW FAM49A COTL1 HAVCR2 RIN2 MS4A6A ADAP2 IGSF6 FCER1G CD68 SECTM1 CLEC10A CD300C SLCO2B1 CYBB PECAM1 TADA2A TREM2 CHIT1 TMEM176A PLBD1 LGMN AIF1 C1QB TFEC APOC1 AOAH MPO TNFSF13 MS4A4A MKNK1 MAFB ACP5 LYZ PLA2G7,C330,,,,0,2,2,0.0,0.045454545454545456,0.0,0.9545454545454546
C364,CHIT1 CHI3L1 TREM2 SLC1A3,C364,,,,0,1,1,0.0,0.25,0.0,0.75
C331,ADD3 MEGF9 FAM8A1 SNX2 CCPG1 SNX7 FNDC3A SKAP2 BORCS7 C15orf65 SNX3 OSBPL9 SLC35A1 PICALM ATP6V1C1 NUMB VPS13A SH3BGRL SERINC3 MYZAP TMEM30A TERF1 SNX10 SYPL1 SNX1 ANAPC13 PSEN1 CLIP1 ACADM STAMBPL1,early endosome membrane,3.4782003450837706e-06,0.03125,6.0,0,2,2,0.0,0.06666666666666667,0.0,0.9333333333333333
C334,ATP8B3 ATP10A ATP13A2 ATP10D ATP2B1 ATP8A1 ATP8A2 AL691442.1 ATP8B4 ATP8B1,Ion transport by P-type ATPases,1.7882195283756834e-20,0.16363636363636364,9.0,1,1,1,0.1,0.1,0.0,0.8
C335,ZNF224 ADD3 VPS13A MANBA PARP4 RSRP1 KIRREL2 IFNGR1 ATP7A VPS41,C335,,,,1,0,0,0.1,0.0,0.0,0.9
C333,SMCO4 GIMAP8 TFEC SLCO2B1 HAVCR2 TREM2 RIN2 ADAP2 MS4A4A TMEM176A IGSF6 ACP5 PLA2G7,C333,,,,0,2,2,0.0,0.15384615384615385,0.0,0.8461538461538461
C343,SMCO4 FAM49A TFEC CLEC10A CD300C COTL1 MS4A4A CTSW,C343,,,,0,1,1,0.0,0.125,0.0,0.875
C360,CLIP1 STAMBPL1 NUMB PSEN1,C360,,,,0,1,1,0.0,0.25,0.0,0.75
C337,GIMAP8 SLCO2B1 HAVCR2 TREM2 RIN2 ADAP2 TMEM176A IGSF6 PLA2G7,C337,,,,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C363,PARP4 KIRREL2 VPS41 MANBA,C363,,,,1,0,0,0.25,0.0,0.0,0.75
C347,SMCO4 FAM49A TFEC CLEC10A COTL1 MS4A4A,C347,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
